cohort,task_id,tool_name,latency_ms,ts_start,ts_end,cpu_percent,cpu_exclusion_reason
Terminal-Bench All,build-tcc-qemu,exec,2054.314136505127,1784707728.8389435,1784707730.8932576,,call_shorter_than_cpu_threshold
Terminal-Bench All,build-tcc-qemu,exec,64.58091735839844,1784707745.391392,1784707745.455973,,call_shorter_than_cpu_threshold
Terminal-Bench All,build-tcc-qemu,exec,43.088674545288086,1784707755.7635617,1784707755.8066504,,call_shorter_than_cpu_threshold
Terminal-Bench All,build-tcc-qemu,exec,17.089128494262695,1784707768.315494,1784707768.3325832,,call_shorter_than_cpu_threshold
Terminal-Bench All,build-tcc-qemu,exec,8.352041244506836,1784707774.129996,1784707774.138348,,call_shorter_than_cpu_threshold
Terminal-Bench All,build-tcc-qemu,exec,12.040853500366211,1784707780.8365564,1784707780.8485973,,call_shorter_than_cpu_threshold
Terminal-Bench All,build-tcc-qemu,exec,124.69768524169922,1784707794.6949592,1784707794.8196568,,call_shorter_than_cpu_threshold
Terminal-Bench All,build-tcc-qemu,exec,0.6773471832275391,1784707804.4345021,1784707804.4351795,,call_shorter_than_cpu_threshold
Terminal-Bench All,build-tcc-qemu,exec,11559.390783309937,1784707828.0743816,1784707839.6337724,31.943470843748216,
Terminal-Bench All,caffe-cifar-10,exec,19.214153289794922,1784657257.9873862,1784657258.0066004,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,51917.87147521973,1784657262.603238,1784657314.5211096,65.1525839930249,
Terminal-Bench All,caffe-cifar-10,exec,959.3853950500488,1784657319.6418457,1784657320.601231,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,44938.644886016846,1784657326.029315,1784657370.96796,543.2614249432613,
Terminal-Bench All,caffe-cifar-10,exec,8860.622644424438,1784657379.2154086,1784657388.0760312,495.9068804763146,
Terminal-Bench All,caffe-cifar-10,exec,7.344722747802734,1784657393.8395543,1784657393.846899,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,300319.1599845886,1784657401.371562,1784657701.690722,0.3606959804019836,
Terminal-Bench All,caffe-cifar-10,exec,11.600971221923828,1784657705.2892206,1784657705.3008215,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,600012.487411499,1784657714.1620293,1784658314.1745167,0.23671109000554422,
Terminal-Bench All,caffe-cifar-10,exec,449.51605796813965,1784658318.3262718,1784658318.7757878,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,1323.7943649291992,1784658327.5237842,1784658328.8475785,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,21543.52116584778,1784658337.0083792,1784658358.5519004,0.8162222102104271,
Terminal-Bench All,caffe-cifar-10,exec,0.6897449493408203,1784658364.1597314,1784658364.1604211,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,3669.3756580352783,1784658368.3003466,1784658371.9697223,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,242635.69736480713,1784658376.0049965,1784658618.640694,0.06500864035719736,
Terminal-Bench All,caffe-cifar-10,exec,2942.7473545074463,1784658622.8185132,1784658625.7612605,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,1725.5163192749023,1784658632.0284157,1784658633.753932,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,80.94120025634766,1784658642.6643538,1784658642.745295,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,12224.344730377197,1784658656.6679869,1784658668.8923316,94.19263770777661,
Terminal-Bench All,caffe-cifar-10,exec,2370.593786239624,1784658685.784272,1784658688.1548657,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,5.419492721557617,1784658714.0615067,1784658714.0669262,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,3.1523704528808594,1784658719.1640558,1784658719.1672082,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,96462.74662017822,1784658723.5205266,1784658819.9832733,99.75069249269816,
Terminal-Bench All,caffe-cifar-10,exec,8135.676860809326,1784658838.036688,1784658846.172365,93.70597329750554,
Terminal-Bench All,caffe-cifar-10,exec,146.29101753234863,1784658864.394174,1784658864.540465,,call_shorter_than_cpu_threshold
Terminal-Bench All,caffe-cifar-10,exec,5.854129791259766,1784658872.1609826,1784658872.1668367,,call_shorter_than_cpu_threshold
Terminal-Bench All,cancel-async-tasks,exec,552.0780086517334,1784658970.3124063,1784658970.8644843,,call_shorter_than_cpu_threshold
Terminal-Bench All,cartpole-rl-training,exec,11835.493803024292,1784707993.5719426,1784708005.4074364,105.72318525150654,
Terminal-Bench All,cartpole-rl-training,exec,2000.507116317749,1784708041.0457644,1784708043.0462716,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,18.43857765197754,1784659116.5507503,1784659116.5691888,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,543.5976982116699,1784659122.6466138,1784659123.1902115,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,110655.73978424072,1784659133.3389726,1784659243.9947124,211.7340525957037,
Terminal-Bench All,causal-inference-r,exec,976.9623279571533,1784659254.620769,1784659255.5977314,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,32122.551202774048,1784659263.5209398,1784659295.643491,94.01959530631402,
Terminal-Bench All,causal-inference-r,exec,2583.0512046813965,1784659310.6340241,1784659313.2170753,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,434.33332443237305,1784659330.9525678,1784659331.3869011,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,99.63178634643555,1784659384.4523644,1784659384.5519962,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,2861.394166946411,1784659393.1485176,1784659396.0099118,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,0.9047985076904297,1784659410.8454814,1784659410.8463862,,call_shorter_than_cpu_threshold
Terminal-Bench All,causal-inference-r,exec,4014.720678329468,1784659421.656832,1784659425.6715527,24.99208160900177,
Terminal-Bench All,causal-inference-r,exec,1305.9930801391602,1784659436.6067662,1784659437.9127593,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-property-targeting,exec,61.08427047729492,1784659504.5272944,1784659504.5883787,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-property-targeting,exec,504.70876693725586,1784659566.2611625,1784659566.7658713,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-property-targeting,exec,604.3133735656738,1784659583.6888068,1784659584.2931201,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-rf,exec,1399.3995189666748,1784659640.4620056,1784659641.8614051,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-rf,exec,8443.991422653198,1784659648.2919714,1784659656.7359629,3.803150762246561,
Terminal-Bench All,chem-rf,exec,22711.272716522217,1784659661.1809063,1784659683.892179,74.4360889916583,
Terminal-Bench All,chem-rf,exec,2653.125524520874,1784659689.9653788,1784659692.6185043,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-rf,exec,5716.872215270996,1784659716.4302468,1784659722.147119,100.54687070767032,
Terminal-Bench All,chem-rf,exec,600108.1924438477,1784659747.8611708,1784660347.9693632,468.13034504688414,
Terminal-Bench All,chem-rf,exec,2314.221143722534,1784660360.1379952,1784660362.4522164,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-rf,exec,119613.8288974762,1784660383.2934325,1784660502.9072614,432.95415376892043,
Terminal-Bench All,chem-rf,exec,20456.857442855835,1784660536.7776618,1784660557.2345192,102.06820428761401,
Terminal-Bench All,chem-rf,exec,3559.7383975982666,1784660582.1111836,1784660585.670922,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-rf,exec,0.8740425109863281,1784660635.7301629,1784660635.731037,,call_shorter_than_cpu_threshold
Terminal-Bench All,chem-rf,exec,5722.245931625366,1784660656.295484,1784660662.01773,145.16238170291902,
Terminal-Bench All,chess-best-move,exec,6.765842437744141,1784660840.5485072,1784660840.555273,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,66.15281105041504,1784660847.4260674,1784660847.4922202,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,178.6642074584961,1784660859.824488,1784660860.0031521,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,50.2321720123291,1784660875.6021729,1784660875.652405,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,259.1359615325928,1784660887.7057483,1784660887.9648843,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,273.3118534088135,1784660910.640075,1784660910.9133868,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,114.78304862976074,1784660931.2684286,1784660931.3832116,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,105.93700408935547,1784660946.6091127,1784660946.7150497,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,3048.147201538086,1784660967.4739785,1784660970.5221257,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,2281.0111045837402,1784660981.2747478,1784660983.555759,,call_shorter_than_cpu_threshold
Terminal-Bench All,chess-best-move,exec,30010.543823242188,1784661005.4912245,1784661035.5017684,193.64025698951795,
Terminal-Bench All,circuit-fibsqrt,exec,169.53682899475098,1784708244.8970466,1784708245.0665834,,call_shorter_than_cpu_threshold
Terminal-Bench All,circuit-fibsqrt,exec,73892.83633232117,1784708264.1398299,1784708338.0326662,99.617457696879,
Terminal-Bench All,classifier-debug,exec,16.58153533935547,1784708421.693811,1784708421.7103925,,call_shorter_than_cpu_threshold
Terminal-Bench All,classifier-debug,exec,220.5984592437744,1784708465.4516437,1784708465.6722422,,call_shorter_than_cpu_threshold
Terminal-Bench All,classifier-debug,exec,22.708415985107422,1784708482.5891323,1784708482.6118407,,call_shorter_than_cpu_threshold
Terminal-Bench All,classifier-debug,exec,5.3539276123046875,1784708511.2465568,1784708511.2519107,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,17.568111419677734,1784661126.913506,1784661126.9310741,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,0.5881786346435547,1784661135.7628918,1784661135.76348,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,141.82472229003906,1784661144.0469038,1784661144.1887286,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,0.5006790161132812,1784661163.9660752,1784661163.9665759,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,121.8559741973877,1784661173.0313215,1784661173.1531775,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,165.0846004486084,1784661184.0564778,1784661184.2215624,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,168.97320747375488,1784661210.5593257,1784661210.728299,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,532.172441482544,1784661327.892861,1784661328.4250333,,call_shorter_than_cpu_threshold
Terminal-Bench All,cobol-modernization,exec,91.77875518798828,1784661344.131151,1784661344.2229297,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,4.303455352783203,1784661389.5627198,1784661389.5670233,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,15.42353630065918,1784661395.2149463,1784661395.2303698,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,19.377708435058594,1784661402.0784452,1784661402.097823,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,14.727354049682617,1784661413.7228358,1784661413.7375631,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,16.126632690429688,1784661419.580701,1784661419.5968277,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,27.992725372314453,1784661428.5094836,1784661428.5374763,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,26.726722717285156,1784661433.558253,1784661433.5849798,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,1406.5256118774414,1784661449.8694003,1784661451.2759259,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,12753.910779953003,1784661458.6095996,1784661471.3635104,46.80504912591157,
Terminal-Bench All,code-from-image,exec,1135.1385116577148,1784661474.8583918,1784661475.9935303,,call_shorter_than_cpu_threshold
Terminal-Bench All,code-from-image,exec,22.14503288269043,1784661484.543661,1784661484.5658062,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,7.731437683105469,1784708550.21991,1784708550.2276413,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,6.653070449829102,1784708557.5153956,1784708557.5220487,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,6.5593719482421875,1784708564.445161,1784708564.4517205,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,36398.924589157104,1784708570.941256,1784708607.3401806,57.01901556962028,
Terminal-Bench All,compile-compcert,exec,1331.8543434143066,1784708616.8778167,1784708618.209671,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,95.60251235961914,1784708627.31074,1784708627.4063425,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,8692.679166793823,1784708634.6733816,1784708643.3660607,455.367217703406,
Terminal-Bench All,compile-compcert,exec,28971.68278694153,1784708659.5396564,1784708688.5113392,99.22313380842452,
Terminal-Bench All,compile-compcert,exec,211026.04222297668,1784708699.4831815,1784708910.5092237,301.58757381109615,
Terminal-Bench All,compile-compcert,exec,123867.39158630371,1784708920.8134122,1784709044.6808038,383.3596647562059,
Terminal-Bench All,compile-compcert,exec,0.6158351898193359,1784709055.912674,1784709055.9132898,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,5.886316299438477,1784709066.1793783,1784709066.1852646,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,2277.6410579681396,1784709075.8231902,1784709078.1008313,,call_shorter_than_cpu_threshold
Terminal-Bench All,compile-compcert,exec,103140.31863212585,1784709095.8600888,1784709199.0004075,365.7979848030936,
Terminal-Bench All,compile-compcert,exec,255.60307502746582,1784709213.9363673,1784709214.1919703,,call_shorter_than_cpu_threshold
Terminal-Bench All,conda-env-conflict-resolution,exec,1208.925485610962,1784661574.34623,1784661575.5551555,,call_shorter_than_cpu_threshold
Terminal-Bench All,conda-env-conflict-resolution,exec,59858.580112457275,1784661589.3007278,1784661649.159308,99.08301980747028,
Terminal-Bench All,conda-env-conflict-resolution,exec,52589.81537818909,1784661669.9807198,1784661722.5705352,99.36580336764216,
Terminal-Bench All,conda-env-conflict-resolution,exec,57622.78723716736,1784661742.7941737,1784661800.416961,98.2101734500404,
Terminal-Bench All,conda-env-conflict-resolution,exec,5805.975914001465,1784661810.3918917,1784661816.1978676,84.85118374591286,
Terminal-Bench All,conda-env-conflict-resolution,exec,93235.91017723083,1784661839.030784,1784661932.266694,75.18270300334251,
Terminal-Bench All,conda-env-conflict-resolution,exec,2854.4857501983643,1784661937.030559,1784661939.8850448,,call_shorter_than_cpu_threshold
Terminal-Bench All,conda-env-conflict-resolution,exec,8256.455421447754,1784661951.3674242,1784661959.6238797,103.69045133695806,
Terminal-Bench All,conda-env-conflict-resolution,exec,3224.155902862549,1784661973.9679863,1784661977.1921422,,call_shorter_than_cpu_threshold
Terminal-Bench All,configure-git-webserver,exec,14.521121978759766,1784709269.1744986,1784709269.1890197,,call_shorter_than_cpu_threshold
Terminal-Bench All,configure-git-webserver,exec,10375.560283660889,1784709283.498723,1784709293.8742833,72.17239656478313,
Terminal-Bench All,configure-git-webserver,exec,112.1683120727539,1784709317.1818726,1784709317.294041,,call_shorter_than_cpu_threshold
Terminal-Bench All,configure-git-webserver,exec,0.6451606750488281,1784709354.4425828,1784709354.443228,,call_shorter_than_cpu_threshold
Terminal-Bench All,configure-git-webserver,exec,11.863231658935547,1784709363.9726405,1784709363.9845037,,call_shorter_than_cpu_threshold
